6.4000000000   6.4000000000   0.5737583376
6.4000000000   7.2000000000   0.5693909980
6.4000000000   8.0000000000   0.5672779206
6.4000000000   8.8000000000   0.5658535978
6.4000000000   9.6000000000   0.5637823049
6.4000000000   10.4000000000   0.5599191059
6.4000000000   11.2000000000   0.5532761141
6.4000000000   12.0000000000   0.5429926117
6.4000000000   12.8000000000   0.5283078043
6.4000000000   13.6000000000   0.5085351042
6.4000000000   14.4000000000   0.4830369229
6.4000000000   15.2000000000   0.4511989914
6.4000000000   16.0000000000   0.4124032332
6.4000000000   16.8000000000   0.3659981810
6.4000000000   17.6000000000   0.3112658570
6.4000000000   18.4000000000   0.2473839217
6.4000000000   19.2000000000   0.1733817352
6.4000000000   20.0000000000   0.0880887609
6.4000000000   20.8000000000   -0.0099265320
6.4000000000   21.6000000000   -0.1224294624
6.4000000000   22.4000000000   -0.2516062508
6.4000000000   23.2000000000   -0.4001686178
6.4000000000   24.0000000000   -0.5714796862
6.4000000000   24.8000000000   -0.7697058174

7.2000000000   0.0000000000   0.9807852804
7.2000000000   0.8000000000   0.8544023138
7.2000000000   1.6000000000   0.7585131114
7.2000000000   2.4000000000   0.6871148187
7.2000000000   3.2000000000   0.6351906161
7.2000000000   4.0000000000   0.5985388154
7.2000000000   4.8000000000   0.5736326390
7.2000000000   5.6000000000   0.5575050878
7.2000000000   6.4000000000   0.5476542774
7.2000000000   7.2000000000   0.5419654174
7.2000000000   8.0000000000   0.5386462626
7.2000000000   8.8000000000   0.5361733922
7.2000000000   9.6000000000   0.5332471090
7.2000000000   10.4000000000   0.5287530940
7.2000000000   11.2000000000   0.5217292325
7.2000000000   12.0000000000   0.5113362426
7.2000000000   12.8000000000   0.4968309058
7.2000000000   13.6000000000   0.4775408160
7.2000000000   14.4000000000   0.4528396470
7.2000000000   15.2000000000   0.4221219758
7.2000000000   16.0000000000   0.3847767048
7.2000000000   16.8000000000   0.3401580947
7.2000000000   17.6000000000   0.2875533464
7.2000000000   18.4000000000   0.2261455598
7.2000000000   19.2000000000   0.1549707395
7.2000000000   20.0000000000   0.0728673055
7.2000000000   20.8000000000   -0.0215837004
7.2000000000   21.6000000000   -0.1301298652
7.2000000000   22.4000000000   -0.2549326892
7.2000000000   23.2000000000   -0.3986700078
7.2000000000   24.0000000000   -0.5646592987
7.2000000000   24.8000000000   -0.7570064189

8.0000000000   0.0000000000   0.9238795325
8.0000000000   0.8000000000   0.8050385660
8.0000000000   1.6000000000   0.7149200812
8.0000000000   2.4000000000   0.6478675178
8.0000000000   3.2000000000   0.5991531786
8.0000000000   4.0000000000   0.5648172607
8.0000000000   4.8000000000   0.5415357893
8.0000000000   5.6000000000   0.5265121823
8.0000000000   6.4000000000   0.5173880961
8.0000000000   7.2000000000   0.5121699477
8.0000000000   8.0000000000   0.5091681245
8.0000000000   8.8000000000   0.5069463942
8.0000000000   9.6000000000   0.5042794321
8.0000000000   10.4000000000   0.5001167105
8.0000000000   11.2000000000   0.4935512578
8.0000000000   12.0000000000   0.4837919980
8.0000000000   12.8000000000   0.4701385387
8.0000000000   13.6000000000   0.4519573885
8.0000000000   14.4000000000   0.4286586602
8.0000000000   15.2000000000   0.3996723540
8.0000000000   16.0000000000   0.3644233186
